transaction_id,customer_id,market,boutique,channel,category,transaction_date,amount_local,currency,amount_eur,piece_exceptionnelle
TXN006107,CUST03263,Japon,Osaka,Boutique,Haute Joaillerie,2026-05-10,16412997.82,JPY,101760.59,False
TXN006108,CUST03265,France (siège),Paris Champs-Élysées,Boutique,Accessoires & Parfums,2026-01-06,982.97,EUR,982.97,False
TXN006109,CUST03265,France (siège),Paris Champs-Élysées,En ligne,Joaillerie,2026-06-12,11801.3,EUR,11801.3,False
TXN006110,CUST03266,Moyen-Orient,Abu Dhabi,Boutique,Mariage,2025-08-01,28337.56,AED,7084.39,False
TXN006111,CUST03266,Moyen-Orient,Abu Dhabi,En ligne,Joaillerie,2026-01-17,77762.59,AED,19440.65,False
TXN006112,CUST03266,Moyen-Orient,Abu Dhabi,Boutique,Mariage,2026-07-08,35222.34,AED,8805.58,False
TXN006113,CUST03267,Japon,Tokyo Ginza,Boutique,Accessoires & Parfums,2025-07-22,137020.46,JPY,849.53,False
TXN006114,CUST03267,Japon,Tokyo Ginza,En ligne,Accessoires & Parfums,2026-01-04,61583.18,JPY,381.82,False
TXN006115,CUST03267,Japon,Tokyo Ginza,Événement privé,Joaillerie,2026-05-29,1910918.81,JPY,11847.7,False
TXN006116,CUST03269,Chine,Hong Kong,Boutique,Joaillerie,2025-01-21,186321.89,CNY,24221.85,False
TXN006117,CUST03269,Chine,Hong Kong,Boutique,Horlogerie,2025-06-30,194629.74,CNY,25301.87,False
TXN006118,CUST03269,Chine,Hong Kong,Événement privé,Joaillerie,2025-11-18,114692.79,CNY,14910.06,False
TXN006119,CUST03269,Chine,Hong Kong,Boutique,Accessoires & Parfums,2026-05-26,8643.96,CNY,1123.72,False
TXN006120,CUST03270,Chine,Shanghai,Événement privé,Horlogerie,2026-01-03,218679.99,CNY,28428.4,False
TXN006121,CUST03270,Chine,Shanghai,En ligne,Accessoires & Parfums,2026-07-09,8297.36,CNY,1078.66,False
TXN006122,CUST03271,USA,New York 5th Ave,Événement privé,Accessoires & Parfums,2025-08-16,521.69,USD,479.96,False
TXN006123,CUST03271,USA,New York 5th Ave,Boutique,Joaillerie,2026-02-23,12579.46,USD,11573.11,False
TXN006124,CUST03272,USA,Bal Harbour,En ligne,Joaillerie,2026-05-06,10469.84,USD,9632.26,False
TXN006125,CUST03273,Moyen-Orient,Abu Dhabi,Boutique,Accessoires & Parfums,2025-10-14,3224.73,AED,806.18,False
TXN006126,CUST03273,Moyen-Orient,Abu Dhabi,Boutique,Accessoires & Parfums,2026-03-14,3857.81,AED,964.45,False
TXN006127,CUST03274,France (siège),Paris Champs-Élysées,Événement privé,Haute Joaillerie,2025-12-17,117198.54,EUR,117198.54,False
TXN006128,CUST03274,France (siège),Paris Champs-Élysées,En ligne,Joaillerie,2026-05-22,15807.75,EUR,15807.75,False
TXN006129,CUST03276,France (siège),Cannes,Boutique,Accessoires & Parfums,2026-01-03,570.45,EUR,570.45,False
TXN006130,CUST03276,France (siège),Cannes,Boutique,Accessoires & Parfums,2026-06-12,558.55,EUR,558.55,False
TXN006131,CUST03277,Chine,Shanghai,En ligne,Joaillerie,2026-07-12,130283.17,CNY,16936.81,False
TXN006132,CUST03278,USA,New York 5th Ave,En ligne,Accessoires & Parfums,2025-10-10,602.36,USD,554.17,False
TXN006133,CUST03278,USA,New York 5th Ave,Boutique,Mariage,2026-02-19,13986.63,USD,12867.7,False
TXN006134,CUST03279,USA,New York 5th Ave,Boutique,Mariage,2026-03-04,16338.56,USD,15031.48,False
TXN006135,CUST03279,USA,New York 5th Ave,Événement privé,Joaillerie,2026-06-26,22308.02,USD,20523.38,False
TXN006136,CUST03280,USA,New York 5th Ave,Boutique,Joaillerie,2025-07-14,10733.32,USD,9874.65,False
TXN006137,CUST03280,USA,New York 5th Ave,Boutique,Accessoires & Parfums,2025-12-22,1045.62,USD,961.97,False
TXN006138,CUST03280,USA,New York 5th Ave,Boutique,Accessoires & Parfums,2026-05-17,571.72,USD,525.98,False
TXN006139,CUST03281,Chine,Pékin,Boutique,Mariage,2026-06-03,72617.79,CNY,9440.31,False
TXN006140,CUST03282,Moyen-Orient,Dubaï Mall,Boutique,Horlogerie,2026-03-12,146055.11,AED,36513.78,False
TXN006141,CUST03283,Chine,Hong Kong,Boutique,Accessoires & Parfums,2026-05-25,4594.92,CNY,597.34,False
TXN006142,CUST03284,France (siège),Paris Vendôme,Boutique,Accessoires & Parfums,2026-02-04,666.34,EUR,666.34,False
TXN006143,CUST03284,France (siège),Paris Vendôme,Boutique,Joaillerie,2026-07-17,13649.53,EUR,13649.53,False
TXN006144,CUST03285,USA,Bal Harbour,Boutique,Accessoires & Parfums,2025-11-05,437.14,USD,402.17,False
TXN006145,CUST03285,USA,Bal Harbour,Boutique,Accessoires & Parfums,2026-04-18,908.99,USD,836.27,False
TXN006146,CUST03286,Chine,Shanghai,Boutique,Haute Joaillerie,2026-02-15,541768.11,CNY,70429.85,False
TXN006147,CUST03286,Chine,Shanghai,Boutique,Mariage,2026-07-26,64755.74,CNY,8418.25,False
TXN006148,CUST03288,USA,Bal Harbour,Boutique,Accessoires & Parfums,2025-10-13,807.85,USD,743.22,False
TXN006149,CUST03288,USA,Bal Harbour,Boutique,Horlogerie,2026-03-12,19375.47,USD,17825.43,False
TXN006150,CUST03289,Japon,Osaka,Boutique,Horlogerie,2025-10-01,4031940.09,JPY,24998.03,False
TXN006151,CUST03289,Japon,Osaka,En ligne,Horlogerie,2026-02-17,3905679.82,JPY,24215.21,False
TXN006152,CUST03290,France (siège),Cannes,Boutique,Joaillerie,2026-05-11,13405.83,EUR,13405.83,False
TXN006153,CUST03291,USA,New York 5th Ave,En ligne,Joaillerie,2025-08-17,40467.87,USD,37230.44,False
TXN006154,CUST03291,USA,New York 5th Ave,Boutique,Accessoires & Parfums,2026-01-28,1172.3,USD,1078.52,False
TXN006155,CUST03291,USA,New York 5th Ave,Boutique,Joaillerie,2026-06-16,34235.08,USD,31496.28,False
TXN006156,CUST03292,Moyen-Orient,Abu Dhabi,Boutique,Accessoires & Parfums,2026-03-06,3387.8,AED,846.95,False
TXN006157,CUST03292,Moyen-Orient,Abu Dhabi,Boutique,Mariage,2026-07-24,65950.89,AED,16487.72,False
TXN006158,CUST03293,Moyen-Orient,Abu Dhabi,Boutique,Horlogerie,2026-06-17,118284.06,AED,29571.01,False
TXN006159,CUST03294,Japon,Tokyo Ginza,Boutique,Joaillerie,2025-03-10,2969614.07,JPY,18411.61,False
TXN006160,CUST03294,Japon,Tokyo Ginza,Boutique,Joaillerie,2025-07-22,3530714.28,JPY,21890.43,False
TXN006161,CUST03294,Japon,Tokyo Ginza,Événement privé,Haute Joaillerie,2025-10-08,29736050.5,JPY,184363.51,False
TXN006162,CUST03294,Japon,Tokyo Ginza,Boutique,Accessoires & Parfums,2026-02-20,187333.18,JPY,1161.47,False
TXN006163,CUST03294,Japon,Tokyo Ginza,Boutique,Accessoires & Parfums,2026-07-05,154126.52,JPY,955.58,False
TXN006164,CUST03295,Japon,Tokyo Ginza,En ligne,Accessoires & Parfums,2025-09-21,63743.12,JPY,395.21,False
TXN006165,CUST03296,France (siège),Paris Vendôme,Boutique,Accessoires & Parfums,2025-11-24,698.56,EUR,698.56,False
TXN006166,CUST03296,France (siège),Paris Vendôme,Boutique,Accessoires & Parfums,2026-04-26,988.54,EUR,988.54,False
TXN006167,CUST03299,France (siège),Paris Vendôme,Événement privé,Joaillerie,2025-03-10,24385.23,EUR,24385.23,False
TXN006168,CUST03299,France (siège),Paris Vendôme,Boutique,Accessoires & Parfums,2025-06-04,1156.61,EUR,1156.61,False
TXN006169,CUST03299,France (siège),Paris Vendôme,Boutique,Joaillerie,2025-08-26,26779.37,EUR,26779.37,False
TXN006170,CUST03299,France (siège),Paris Vendôme,Boutique,Horlogerie,2025-11-20,52698.72,EUR,52698.72,False
TXN006171,CUST03299,France (siège),Paris Vendôme,Événement privé,Horlogerie,2026-03-26,42014.34,EUR,42014.34,False
TXN006172,CUST03299,France (siège),Paris Vendôme,Événement privé,Joaillerie,2026-06-08,17724.74,EUR,17724.74,False
TXN006173,CUST03300,Chine,Hong Kong,En ligne,Haute Joaillerie,2025-08-01,1001134.08,CNY,130147.43,False
TXN006174,CUST03300,Chine,Hong Kong,Boutique,Mariage,2025-12-02,74133.36,CNY,9637.34,False
TXN006175,CUST03300,Chine,Hong Kong,Événement privé,Accessoires & Parfums,2026-05-20,4600.39,CNY,598.05,False
TXN006176,CUST03301,France (siège),Cannes,Boutique,Joaillerie,2025-05-09,12527.22,EUR,12527.22,False
TXN006177,CUST03301,France (siège),Cannes,En ligne,Haute Joaillerie,2025-11-17,62457.19,EUR,62457.19,False
TXN006178,CUST03301,France (siège),Cannes,Boutique,Joaillerie,2026-05-12,17951.78,EUR,17951.78,False
TXN006179,CUST03302,France (siège),Paris Champs-Élysées,Boutique,Accessoires & Parfums,2025-09-21,817.94,EUR,817.94,False
TXN006180,CUST03302,France (siège),Paris Champs-Élysées,Événement privé,Accessoires & Parfums,2026-03-28,471.66,EUR,471.66,False
TXN006181,CUST03303,Chine,Shanghai,Boutique,Horlogerie,2025-02-06,302497.19,CNY,39324.63,False
TXN006182,CUST03303,Chine,Shanghai,Boutique,Joaillerie,2025-06-15,152261.66,CNY,19794.02,False
TXN006183,CUST03303,Chine,Shanghai,Boutique,Mariage,2025-11-04,60499.26,CNY,7864.9,False
TXN006184,CUST03303,Chine,Shanghai,En ligne,Mariage,2026-04-09,75898.66,CNY,9866.83,False
TXN006185,CUST03304,Chine,Hong Kong,Boutique,Accessoires & Parfums,2026-01-05,9824.9,CNY,1277.24,False
TXN006186,CUST03304,Chine,Hong Kong,En ligne,Haute Joaillerie,2026-05-14,900245.02,CNY,117031.85,False
TXN006187,CUST03305,Chine,Pékin,Événement privé,Accessoires & Parfums,2026-03-05,7237.45,CNY,940.87,False
TXN006188,CUST03306,Chine,Hong Kong,En ligne,Mariage,2026-07-09,90615.29,CNY,11779.99,False
TXN006189,CUST03307,Japon,Tokyo Ginza,Boutique,Joaillerie,2025-07-12,2068559.05,JPY,12825.07,False
TXN006190,CUST03307,Japon,Tokyo Ginza,Boutique,Joaillerie,2025-12-25,4038628.75,JPY,25039.5,False
TXN006191,CUST03307,Japon,Tokyo Ginza,Événement privé,Joaillerie,2026-05-20,3007114.87,JPY,18644.11,False
TXN006192,CUST03308,France (siège),Paris Champs-Élysées,Boutique,Accessoires & Parfums,2025-04-03,1108.22,EUR,1108.22,False
TXN006193,CUST03308,France (siège),Paris Champs-Élysées,En ligne,Joaillerie,2025-09-09,14346.38,EUR,14346.38,False
TXN006194,CUST03308,France (siège),Paris Champs-Élysées,En ligne,Horlogerie,2026-03-21,22010.05,EUR,22010.05,False
TXN006195,CUST03309,France (siège),Paris Champs-Élysées,Événement privé,Joaillerie,2026-02-16,13314.44,EUR,13314.44,False
TXN006196,CUST03310,Moyen-Orient,Dubaï Mall,Boutique,Accessoires & Parfums,2025-10-25,3933.95,AED,983.49,False
TXN006197,CUST03310,Moyen-Orient,Dubaï Mall,Boutique,Mariage,2026-05-02,60089.26,AED,15022.32,False
TXN006198,CUST03311,Japon,Tokyo Ginza,Boutique,Accessoires & Parfums,2025-09-01,147365.55,JPY,913.67,False
TXN006199,CUST03311,Japon,Tokyo Ginza,Boutique,Mariage,2026-01-23,1778405.06,JPY,11026.11,False
TXN006200,CUST03311,Japon,Tokyo Ginza,En ligne,Horlogerie,2026-06-06,5024388.06,JPY,31151.21,False
TXN006201,CUST03312,USA,Beverly Hills,Événement privé,Joaillerie,2025-04-01,30211.4,USD,27794.49,False
TXN006202,CUST03312,USA,Beverly Hills,Événement privé,Joaillerie,2025-08-01,19786.71,USD,18203.77,False
TXN006203,CUST03312,USA,Beverly Hills,Événement privé,Horlogerie,2025-11-13,46898.38,USD,43146.51,False
TXN006204,CUST03312,USA,Beverly Hills,En ligne,Horlogerie,2026-02-11,37945.94,USD,34910.27,False
TXN006205,CUST03312,USA,Beverly Hills,Boutique,Horlogerie,2026-05-30,60167.76,USD,55354.34,False
TXN006206,CUST03313,Japon,Tokyo Ginza,Événement privé,Accessoires & Parfums,2026-06-01,153899.95,JPY,954.18,False
TXN006207,CUST03314,USA,Bal Harbour,Boutique,Accessoires & Parfums,2026-01-25,706.57,USD,650.05,False
TXN006208,CUST03314,USA,Bal Harbour,En ligne,Accessoires & Parfums,2026-07-10,479.49,USD,441.13,False
TXN006209,CUST03315,Japon,Tokyo Ginza,Boutique,Accessoires & Parfums,2025-12-26,339781.46,JPY,2106.65,False
TXN006210,CUST03315,Japon,Tokyo Ginza,Événement privé,Accessoires & Parfums,2026-04-01,268436.61,JPY,1664.31,False
TXN006211,CUST03315,Japon,Tokyo Ginza,Événement privé,Accessoires & Parfums,2026-07-11,112236.47,JPY,695.87,False
TXN006212,CUST03316,Chine,Shanghai,Boutique,Joaillerie,2026-07-10,89474.96,CNY,11631.75,False
TXN006213,CUST03317,France (siège),Paris Champs-Élysées,En ligne,Accessoires & Parfums,2025-06-11,858.47,EUR,858.47,False
TXN006214,CUST03317,France (siège),Paris Champs-Élysées,Boutique,Accessoires & Parfums,2025-12-21,1482.03,EUR,1482.03,False
TXN006215,CUST03319,USA,Beverly Hills,En ligne,Joaillerie,2025-08-25,18832.31,USD,17325.72,False
TXN006216,CUST03319,USA,Beverly Hills,Boutique,Joaillerie,2026-01-05,15339.09,USD,14111.96,False
TXN006217,CUST03319,USA,Beverly Hills,Boutique,Horlogerie,2026-05-30,37462.38,USD,34465.39,False
TXN006218,CUST03320,Japon,Osaka,Boutique,Joaillerie,2026-03-23,3099950.66,JPY,19219.69,False
TXN006219,CUST03321,USA,New York 5th Ave,En ligne,Accessoires & Parfums,2025-07-07,424.96,USD,390.96,False
TXN006220,CUST03321,USA,New York 5th Ave,Boutique,Horlogerie,2026-02-14,22594.51,USD,20786.95,False
TXN006221,CUST03322,Chine,Pékin,Boutique,Haute Joaillerie,2025-06-09,1075596.82,CNY,139827.59,False
TXN006222,CUST03322,Chine,Pékin,Boutique,Joaillerie,2025-12-19,97897.91,CNY,12726.73,False
TXN006223,CUST03323,Chine,Shanghai,Boutique,Accessoires & Parfums,2025-08-29,5195.4,CNY,675.4,False
TXN006224,CUST03323,Chine,Shanghai,En ligne,Accessoires & Parfums,2026-01-14,4785.56,CNY,622.12,False
TXN006225,CUST03323,Chine,Shanghai,Événement privé,Joaillerie,2026-07-11,83659.31,CNY,10875.71,False
TXN006226,CUST03324,Chine,Shanghai,Boutique,Joaillerie,2025-02-01,130637.33,CNY,16982.85,False
TXN006227,CUST03324,Chine,Shanghai,Boutique,Accessoires & Parfums,2025-07-15,6887.3,CNY,895.35,False
TXN006228,CUST03324,Chine,Shanghai,Boutique,Horlogerie,2025-11-25,237717.47,CNY,30903.27,False
TXN006229,CUST03324,Chine,Shanghai,En ligne,Accessoires & Parfums,2026-05-11,5559.87,CNY,722.78,False
TXN006230,CUST03325,USA,New York 5th Ave,Boutique,Joaillerie,2025-12-29,12797.38,USD,11773.59,False
TXN006231,CUST03325,USA,New York 5th Ave,Boutique,Horlogerie,2026-05-11,22026.25,USD,20264.15,False
TXN006232,CUST03327,France (siège),Paris Vendôme,Événement privé,Mariage,2025-05-03,10310.15,EUR,10310.15,False
TXN006233,CUST03327,France (siège),Paris Vendôme,En ligne,Accessoires & Parfums,2025-10-23,870.33,EUR,870.33,False
TXN006234,CUST03328,Chine,Hong Kong,Boutique,Mariage,2025-10-18,99773.69,CNY,12970.58,False
TXN006235,CUST03328,Chine,Hong Kong,En ligne,Horlogerie,2026-02-03,292561.05,CNY,38032.94,False
TXN006236,CUST03328,Chine,Hong Kong,Boutique,Haute Joaillerie,2026-05-08,734513.27,CNY,95486.73,False
TXN006237,CUST03329,USA,New York 5th Ave,Boutique,Horlogerie,2025-03-20,47288.66,USD,43505.56,False
TXN006238,CUST03329,USA,New York 5th Ave,En ligne,Joaillerie,2025-08-05,8984.1,USD,8265.37,False
TXN006239,CUST03329,USA,New York 5th Ave,Boutique,Accessoires & Parfums,2026-02-06,973.05,USD,895.2,False
TXN006240,CUST03329,USA,New York 5th Ave,Boutique,Accessoires & Parfums,2026-07-20,719.06,USD,661.54,False
TXN006241,CUST03330,USA,Beverly Hills,Boutique,Horlogerie,2026-04-15,24119.66,USD,22190.09,False
TXN006242,CUST03331,USA,New York 5th Ave,En ligne,Horlogerie,2026-05-10,21056.88,USD,19372.33,False
TXN006243,CUST03332,France (siège),Cannes,Boutique,Mariage,2026-01-18,16207.75,EUR,16207.75,False
TXN006244,CUST03332,France (siège),Cannes,Boutique,Haute Joaillerie,2026-06-10,108900.42,EUR,108900.42,False
TXN006245,CUST03333,Japon,Tokyo Ginza,Boutique,Joaillerie,2025-07-13,516304.6,JPY,3201.09,False
TXN006246,CUST03333,Japon,Tokyo Ginza,Boutique,Accessoires & Parfums,2025-12-25,120410.23,JPY,746.54,False
TXN006247,CUST03333,Japon,Tokyo Ginza,En ligne,Accessoires & Parfums,2026-06-14,121748.1,JPY,754.84,False
TXN006248,CUST03334,USA,Beverly Hills,Boutique,Horlogerie,2026-03-13,52985.72,USD,48746.86,False
TXN006249,CUST03336,Chine,Shanghai,Boutique,Horlogerie,2025-12-19,210652.85,CNY,27384.87,False
TXN006250,CUST03336,Chine,Shanghai,Boutique,Accessoires & Parfums,2026-05-28,7901.96,CNY,1027.25,False
TXN006251,CUST03337,USA,New York 5th Ave,Boutique,Horlogerie,2025-08-13,41229.65,USD,37931.28,False
TXN006252,CUST03337,USA,New York 5th Ave,Boutique,Accessoires & Parfums,2026-03-10,718.63,USD,661.14,False
TXN006253,CUST03338,Moyen-Orient,Dubaï Mall,Boutique,Accessoires & Parfums,2025-10-01,1553.09,AED,388.27,False
TXN006254,CUST03338,Moyen-Orient,Dubaï Mall,En ligne,Joaillerie,2026-02-10,41230.49,AED,10307.62,False
TXN006255,CUST03338,Moyen-Orient,Dubaï Mall,Boutique,Mariage,2026-06-21,60661.84,AED,15165.46,False
TXN006256,CUST03339,Chine,Shanghai,Événement privé,Joaillerie,2026-07-30,70215.71,CNY,9128.04,False
TXN006257,CUST03340,Chine,Shanghai,En ligne,Accessoires & Parfums,2025-11-17,9608.87,CNY,1249.15,False
TXN006258,CUST03340,Chine,Shanghai,En ligne,Mariage,2026-02-27,158752.61,CNY,20637.84,False
TXN006259,CUST03341,USA,Bal Harbour,Boutique,Horlogerie,2026-02-18,36427.91,USD,33513.68,False
TXN006260,CUST03342,Japon,Osaka,Événement privé,Horlogerie,2025-09-21,4239830.14,JPY,26286.95,False
TXN006261,CUST03342,Japon,Osaka,Boutique,Horlogerie,2026-04-16,3695391.92,JPY,22911.43,False
TXN006262,CUST03343,Chine,Shanghai,Boutique,Joaillerie,2026-04-30,71961.75,CNY,9355.03,False
TXN006263,CUST03344,Chine,Shanghai,Boutique,Joaillerie,2025-10-14,109405.71,CNY,14222.74,False
TXN006264,CUST03344,Chine,Shanghai,Boutique,Joaillerie,2026-04-19,92744.36,CNY,12056.77,False
TXN006265,CUST03345,Chine,Hong Kong,Événement privé,Joaillerie,2026-05-14,151145.4,CNY,19648.9,False
TXN006266,CUST03346,Chine,Shanghai,Événement privé,Accessoires & Parfums,2025-10-17,2905.59,CNY,377.73,False
TXN006267,CUST03346,Chine,Shanghai,Boutique,Joaillerie,2026-03-19,41766.11,CNY,5429.59,False
TXN006268,CUST03348,USA,Bal Harbour,Boutique,Horlogerie,2025-05-16,36472.05,USD,33554.28,False
TXN006269,CUST03348,USA,Bal Harbour,En ligne,Joaillerie,2025-10-24,13587.02,USD,12500.06,False
TXN006270,CUST03348,USA,Bal Harbour,Boutique,Joaillerie,2026-02-01,13265.5,USD,12204.26,False
TXN006271,CUST03348,USA,Bal Harbour,En ligne,Joaillerie,2026-05-17,13374.94,USD,12304.95,False
TXN006272,CUST03349,Japon,Osaka,Boutique,Accessoires & Parfums,2025-11-17,68154.66,JPY,422.56,False
TXN006273,CUST03349,Japon,Osaka,En ligne,Joaillerie,2026-05-04,1599800.86,JPY,9918.77,False
TXN006274,CUST03350,Moyen-Orient,Dubaï Mall,Boutique,Horlogerie,2025-07-28,97953.62,AED,24488.41,False
TXN006275,CUST03351,USA,Bal Harbour,Boutique,Mariage,2025-06-29,18601.1,USD,17113.01,False
TXN006276,CUST03352,France (siège),Paris Champs-Élysées,En ligne,Mariage,2026-04-02,10577.54,EUR,10577.54,False
TXN006277,CUST03353,Chine,Shanghai,Boutique,Horlogerie,2025-10-19,282528.58,CNY,36728.72,False
TXN006278,CUST03354,France (siège),Cannes,Boutique,Joaillerie,2025-09-13,6092.53,EUR,6092.53,False
TXN006279,CUST03354,France (siège),Cannes,Boutique,Mariage,2026-02-28,16282.69,EUR,16282.69,False
TXN006280,CUST03354,France (siège),Cannes,Boutique,Joaillerie,2026-07-07,21157.4,EUR,21157.4,False
TXN006281,CUST03355,Moyen-Orient,Dubaï Mall,En ligne,Horlogerie,2025-07-26,127258.11,AED,31814.53,False
TXN006282,CUST03355,Moyen-Orient,Dubaï Mall,Événement privé,Joaillerie,2025-12-22,64979.48,AED,16244.87,False
TXN006283,CUST03355,Moyen-Orient,Dubaï Mall,En ligne,Accessoires & Parfums,2026-06-07,3799.74,AED,949.94,False
TXN006284,CUST03356,USA,Bal Harbour,Boutique,Horlogerie,2026-04-07,38677.13,USD,35582.96,False
TXN006285,CUST03357,Chine,Pékin,Boutique,Accessoires & Parfums,2025-05-24,6720.98,CNY,873.73,False
TXN006286,CUST03357,Chine,Pékin,Événement privé,Accessoires & Parfums,2025-09-08,9576.49,CNY,1244.94,False
TXN006287,CUST03357,Chine,Pékin,Boutique,Horlogerie,2026-01-14,491725.29,CNY,63924.29,False
TXN006288,CUST03357,Chine,Pékin,Événement privé,Horlogerie,2026-04-20,279843.82,CNY,36379.7,False
TXN006289,CUST03357,Chine,Pékin,Boutique,Horlogerie,2026-06-21,220824.82,CNY,28707.23,False
TXN006290,CUST03358,Moyen-Orient,Abu Dhabi,Boutique,Accessoires & Parfums,2026-07-24,3115.3,AED,778.82,False
TXN006291,CUST03359,USA,Bal Harbour,Événement privé,Joaillerie,2025-03-01,15390.85,USD,14159.58,False
TXN006292,CUST03359,USA,Bal Harbour,En ligne,Joaillerie,2025-08-15,12639.61,USD,11628.44,False
TXN006293,CUST03359,USA,Bal Harbour,Événement privé,Accessoires & Parfums,2026-03-01,714.64,USD,657.47,False
TXN006294,CUST03360,Chine,Pékin,Boutique,Horlogerie,2025-05-15,412077.09,CNY,53570.02,False
TXN006295,CUST03360,Chine,Pékin,Événement privé,Horlogerie,2025-10-17,322519.2,CNY,41927.5,False
TXN006296,CUST03360,Chine,Pékin,Boutique,Horlogerie,2026-03-18,395966.82,CNY,51475.69,False
TXN006297,CUST03360,Chine,Pékin,Boutique,Haute Joaillerie,2026-06-24,894308.4,CNY,116260.09,False
TXN006298,CUST03361,Chine,Pékin,En ligne,Joaillerie,2025-05-02,97842.67,CNY,12719.55,False
TXN006299,CUST03362,USA,Bal Harbour,Événement privé,Joaillerie,2026-06-17,32127.67,USD,29557.46,False
TXN006300,CUST03363,Moyen-Orient,Abu Dhabi,Boutique,Accessoires & Parfums,2025-08-30,2173.07,AED,543.27,False
TXN006301,CUST03363,Moyen-Orient,Abu Dhabi,Boutique,Haute Joaillerie,2026-03-07,469602.71,AED,117400.68,False
TXN006302,CUST03364,Chine,Hong Kong,Boutique,Mariage,2025-06-29,108880.72,CNY,14154.49,False
TXN006303,CUST03364,Chine,Hong Kong,Boutique,Horlogerie,2025-11-01,172629.28,CNY,22441.81,False
TXN006304,CUST03364,Chine,Hong Kong,Boutique,Horlogerie,2026-02-22,263184.9,CNY,34214.04,False
TXN006305,CUST03364,Chine,Hong Kong,En ligne,Mariage,2026-07-18,16258.56,CNY,2113.61,False
TXN006306,CUST03365,Moyen-Orient,Abu Dhabi,Boutique,Joaillerie,2025-12-15,31173.2,AED,7793.3,False
TXN006307,CUST03365,Moyen-Orient,Abu Dhabi,En ligne,Haute Joaillerie,2026-05-04,385813.99,AED,96453.5,False
TXN006308,CUST03366,France (siège),Cannes,Boutique,Accessoires & Parfums,2026-04-18,938.67,EUR,938.67,False
TXN006309,CUST03366,France (siège),Cannes,En ligne,Mariage,2026-07-15,11871.34,EUR,11871.34,False
TXN006310,CUST03367,USA,Beverly Hills,Boutique,Joaillerie,2026-02-08,13192.23,USD,12136.86,False
TXN006311,CUST03368,USA,Bal Harbour,Événement privé,Joaillerie,2025-05-02,11867.25,USD,10917.87,False
