customer_id,market,boutique_reference,acquisition_channel,first_purchase_date,tier,lifetime_transactions,lifetime_spend_eur,omnichannel,is_active_last_6m
CUST03426,USA,New York 5th Ave,Boutique (walk-in),2025-09-26,VIC,2,139103.67,True,True
CUST03427,USA,New York 5th Ave,Digital / en ligne,2024-10-02,Client fidèle,4,31718.0,True,True
CUST03428,USA,New York 5th Ave,Digital / en ligne,2024-12-16,Découverte,3,2361.26,True,True
CUST03429,Japon,Tokyo Ginza,Boutique (walk-in),2026-01-12,Découverte,1,360.49,False,True
CUST03430,USA,Beverly Hills,Recommandation VIC,2025-06-16,Client fidèle,1,18963.17,False,False
CUST03431,Moyen-Orient,Abu Dhabi,Boutique (walk-in),2026-01-02,Découverte,1,15453.19,False,True
CUST03432,Japon,Tokyo Ginza,Recommandation VIC,2024-11-25,Client fidèle,3,40699.43,False,False
CUST03433,USA,Beverly Hills,Recommandation VIC,2024-10-01,Client fidèle,4,39119.88,True,True
CUST03434,Chine,Hong Kong,Boutique (walk-in),2025-09-01,VIC,2,149865.13,False,True
CUST03435,Japon,Osaka,Digital / en ligne,2026-01-12,Découverte,1,929.31,False,True
CUST03436,Moyen-Orient,Dubaï Mall,Boutique (walk-in),2026-03-26,Découverte,0,0.0,False,False
CUST03437,Chine,Pékin,Boutique (walk-in),2025-10-27,Découverte,1,557.29,False,True
CUST03438,France (siège),Cannes,Boutique (walk-in),2026-04-20,Découverte,0,0.0,False,False
CUST03439,France (siège),Paris Vendôme,Recommandation VIC,2024-10-26,Client fidèle,2,20991.48,False,False
CUST03440,USA,Bal Harbour,Boutique (walk-in),2025-07-12,Client fidèle,3,56316.76,True,True
CUST03441,France (siège),Paris Champs-Élysées,Digital / en ligne,2025-08-17,Découverte,2,12165.63,False,True
CUST03442,Japon,Tokyo Ginza,Événement privé,2025-11-29,Découverte,1,17610.62,False,True
CUST03443,Chine,Hong Kong,Boutique (walk-in),2024-11-14,Client fidèle,4,49523.82,False,True
CUST03444,Chine,Hong Kong,Boutique (walk-in),2025-02-19,Very VIP,4,1675581.78,True,True
CUST03445,Moyen-Orient,Dubaï Mall,Recommandation VIC,2025-06-02,VIC,3,160896.08,False,True
CUST03446,Japon,Osaka,Événement privé,2026-01-20,Découverte,1,9773.72,False,True
CUST03447,USA,Beverly Hills,Boutique (walk-in),2025-09-05,Découverte,1,16366.62,False,False
CUST03448,Chine,Pékin,Recommandation VIC,2025-04-26,Découverte,1,12863.7,False,False
CUST03449,Japon,Tokyo Ginza,Événement privé,2025-04-19,Client fidèle,3,33877.37,True,True
CUST03450,Japon,Osaka,Digital / en ligne,2026-04-23,Découverte,0,0.0,False,False
CUST03451,Chine,Pékin,Boutique (walk-in),2025-09-03,Découverte,2,1922.19,False,True
CUST03452,USA,New York 5th Ave,Digital / en ligne,2025-03-20,Client fidèle,2,40856.75,True,True
CUST03453,France (siège),Paris Vendôme,Recommandation VIC,2025-12-06,Client fidèle,1,41191.31,False,True
CUST03454,France (siège),Paris Champs-Élysées,Boutique (walk-in),2025-05-02,Client fidèle,3,39674.9,True,True
CUST03455,USA,Beverly Hills,Boutique (walk-in),2025-08-19,Client fidèle,2,36763.35,False,True
CUST03456,France (siège),Paris Vendôme,Recommandation VIC,2025-02-10,Découverte,1,972.81,False,False
CUST03457,Chine,Hong Kong,Événement privé,2025-02-19,Client fidèle,2,22696.81,True,False
CUST03458,France (siège),Cannes,Événement privé,2024-11-15,Client fidèle,5,21956.08,True,True
CUST03459,USA,New York 5th Ave,Événement privé,2026-02-08,Découverte,1,782.11,False,True
CUST03460,France (siège),Paris Champs-Élysées,Recommandation VIC,2025-09-06,Découverte,2,1920.33,True,True
CUST03461,Japon,Tokyo Ginza,Boutique (walk-in),2024-09-11,VIC,2,116826.12,True,False
CUST03462,France (siège),Cannes,Boutique (walk-in),2025-04-23,Client fidèle,2,30261.12,True,True
CUST03463,Chine,Pékin,Recommandation VIC,2024-11-15,Découverte,3,17489.7,True,True
CUST03464,France (siège),Paris Vendôme,Événement privé,2025-05-07,Découverte,2,8170.15,True,True
CUST03465,France (siège),Cannes,Recommandation VIC,2025-12-07,VIC,1,102756.81,False,True
CUST03466,Japon,Tokyo Ginza,Événement privé,2025-03-16,VIC,3,141252.8,True,True
CUST03467,France (siège),Paris Champs-Élysées,Recommandation VIC,2025-12-11,Découverte,1,11403.8,False,True
CUST03468,Moyen-Orient,Dubaï Mall,Boutique (walk-in),2025-02-24,Découverte,2,13500.47,False,True
CUST03469,Moyen-Orient,Abu Dhabi,Boutique (walk-in),2025-11-09,Découverte,1,15527.14,False,False
CUST03470,Chine,Shanghai,Recommandation VIC,2025-09-28,Client fidèle,2,40263.57,True,True
CUST03471,Japon,Tokyo Ginza,Recommandation VIC,2024-12-22,Client fidèle,3,21789.68,True,True
CUST03472,USA,Bal Harbour,Digital / en ligne,2026-03-06,Client fidèle,1,33837.24,False,True
CUST03473,Japon,Osaka,Recommandation VIC,2025-02-22,VIC,3,145131.64,False,True
CUST03474,France (siège),Paris Vendôme,Recommandation VIC,2025-12-16,Very VIP,2,274813.38,True,True
CUST03475,Chine,Shanghai,Recommandation VIC,2026-01-09,Découverte,1,411.45,False,True
CUST03476,France (siège),Paris Vendôme,Boutique (walk-in),2025-09-20,Client fidèle,1,18266.51,False,True
CUST03477,Chine,Hong Kong,Recommandation VIC,2024-11-11,Client fidèle,3,25658.25,True,True
CUST03478,USA,Beverly Hills,Événement privé,2025-02-26,VIC,4,108921.69,True,True
CUST03479,Japon,Tokyo Ginza,Boutique (walk-in),2025-08-19,Découverte,1,8173.59,False,True
CUST03480,Japon,Tokyo Ginza,Événement privé,2025-11-24,Client fidèle,1,19923.44,False,True
CUST03481,Chine,Pékin,Boutique (walk-in),2024-11-03,Découverte,3,10736.09,False,True
CUST03482,USA,Beverly Hills,Boutique (walk-in),2026-04-07,Découverte,0,0.0,False,False
CUST03483,Chine,Pékin,Événement privé,2025-11-30,Découverte,1,1032.61,False,True
CUST03484,Moyen-Orient,Abu Dhabi,Boutique (walk-in),2025-08-10,Découverte,2,1063.64,True,True
CUST03485,France (siège),Cannes,Boutique (walk-in),2025-04-01,Découverte,3,2678.15,True,True
CUST03486,USA,Beverly Hills,Recommandation VIC,2025-05-08,Client fidèle,3,54578.91,False,True
CUST03487,Chine,Hong Kong,Digital / en ligne,2025-10-28,Découverte,2,14305.81,False,True
CUST03488,Chine,Hong Kong,Boutique (walk-in),2025-01-07,Découverte,2,1286.46,False,True
CUST03489,Moyen-Orient,Dubaï Mall,Digital / en ligne,2026-03-28,Découverte,0,0.0,False,False
CUST03490,USA,Beverly Hills,Boutique (walk-in),2025-02-12,Client fidèle,3,57755.28,True,True
CUST03491,USA,Beverly Hills,Événement privé,2024-11-27,Client fidèle,3,19053.4,True,True
CUST03492,USA,Bal Harbour,Boutique (walk-in),2025-04-06,VIC,2,105811.39,True,False
CUST03493,Japon,Tokyo Ginza,Digital / en ligne,2025-10-18,Découverte,2,15187.59,True,True
CUST03494,USA,Bal Harbour,Événement privé,2025-05-18,Very VIP,4,227373.81,True,True
CUST03495,Moyen-Orient,Dubaï Mall,Boutique (walk-in),2025-03-17,Client fidèle,3,35390.41,True,True
CUST03496,USA,Beverly Hills,Digital / en ligne,2025-01-15,Découverte,3,13047.07,True,True
CUST03497,France (siège),Paris Vendôme,Boutique (walk-in),2025-11-15,VIC,1,87419.46,False,True
CUST03498,France (siège),Cannes,Recommandation VIC,2025-09-26,Découverte,1,394.74,False,False
CUST03499,France (siège),Cannes,Recommandation VIC,2025-02-19,VIC,3,65962.55,True,True
CUST03500,Chine,Hong Kong,Boutique (walk-in),2025-09-03,Client fidèle,1,27969.84,False,True
CUST03501,USA,Beverly Hills,Digital / en ligne,2024-11-29,VIC,4,133727.66,True,True
CUST03502,Moyen-Orient,Abu Dhabi,Digital / en ligne,2026-01-01,Client fidèle,1,19399.14,False,True
CUST03503,USA,Beverly Hills,Boutique (walk-in),2026-03-04,Découverte,1,8933.7,False,True
CUST03504,Chine,Hong Kong,Recommandation VIC,2025-07-12,Client fidèle,2,27030.47,True,True
CUST03505,France (siège),Paris Vendôme,Boutique (walk-in),2025-06-28,Client fidèle,2,21962.17,True,True
CUST03506,Chine,Pékin,Boutique (walk-in),2024-09-29,VIC,3,166033.59,False,True
CUST03507,USA,Bal Harbour,Recommandation VIC,2025-04-22,Découverte,1,820.21,False,False
CUST03508,Moyen-Orient,Dubaï Mall,Boutique (walk-in),2025-02-03,Client fidèle,3,46428.33,False,True
CUST03509,France (siège),Cannes,Digital / en ligne,2025-09-17,Client fidèle,2,30450.41,True,True
CUST03510,Chine,Hong Kong,Événement privé,2025-04-29,Découverte,3,11388.71,True,True
CUST03511,Japon,Tokyo Ginza,Boutique (walk-in),2026-01-30,Client fidèle,1,25901.91,False,True
CUST03512,France (siège),Cannes,Recommandation VIC,2026-04-21,Découverte,0,0.0,False,False
CUST03513,France (siège),Paris Champs-Élysées,Boutique (walk-in),2026-03-27,Client fidèle,2,38551.57,True,True
CUST03514,France (siège),Cannes,Recommandation VIC,2025-02-02,Découverte,1,1012.32,False,False
CUST03515,France (siège),Paris Champs-Élysées,Boutique (walk-in),2025-11-02,Découverte,1,541.73,False,True
CUST03516,USA,Bal Harbour,Boutique (walk-in),2025-09-02,Client fidèle,2,42898.4,True,True
CUST03517,USA,New York 5th Ave,Recommandation VIC,2024-10-25,Client fidèle,3,41782.0,True,True
CUST03518,Moyen-Orient,Abu Dhabi,Boutique (walk-in),2026-04-22,Découverte,0,0.0,False,False
CUST03519,Chine,Shanghai,Recommandation VIC,2025-08-30,Découverte,2,10461.37,True,True
CUST03520,USA,New York 5th Ave,Boutique (walk-in),2024-09-26,VIC,4,203638.39,True,True
CUST03521,France (siège),Paris Vendôme,Boutique (walk-in),2024-12-11,Découverte,3,11688.39,True,True
CUST03522,France (siège),Paris Champs-Élysées,Recommandation VIC,2025-05-04,Client fidèle,2,23730.18,True,True
CUST03523,Japon,Tokyo Ginza,Digital / en ligne,2025-07-17,Client fidèle,2,18540.05,True,False
CUST03524,Moyen-Orient,Dubaï Mall,Boutique (walk-in),2025-05-22,Découverte,3,14822.93,False,True
CUST03525,Japon,Osaka,Digital / en ligne,2026-01-19,Découverte,0,0.0,False,False
CUST03526,Japon,Tokyo Ginza,Digital / en ligne,2024-09-01,Client fidèle,4,50098.37,True,True
CUST03527,Chine,Shanghai,Recommandation VIC,2025-04-04,VIC,3,92804.01,True,False
CUST03528,Moyen-Orient,Dubaï Mall,Événement privé,2025-02-24,Client fidèle,3,31394.68,True,True
CUST03529,Japon,Osaka,Événement privé,2025-09-20,VIC,2,141160.02,False,True
CUST03530,USA,New York 5th Ave,Digital / en ligne,2024-10-01,Client fidèle,3,26602.26,True,True
CUST03531,Japon,Osaka,Digital / en ligne,2025-07-30,Client fidèle,2,40121.73,True,True
CUST03532,Chine,Hong Kong,Digital / en ligne,2025-11-19,Découverte,1,928.56,False,True
CUST03533,France (siège),Cannes,Boutique (walk-in),2025-08-04,Client fidèle,2,31948.61,False,False
CUST03534,Japon,Tokyo Ginza,Recommandation VIC,2025-02-27,Client fidèle,3,25290.8,False,True
CUST03535,Moyen-Orient,Abu Dhabi,Recommandation VIC,2024-09-09,Client fidèle,4,62202.28,True,True
CUST03536,France (siège),Cannes,Boutique (walk-in),2024-11-03,VIC,6,115410.33,True,True
CUST03537,USA,Bal Harbour,Boutique (walk-in),2025-03-23,Découverte,1,10146.37,False,False
CUST03538,Chine,Hong Kong,Recommandation VIC,2025-10-24,Découverte,1,821.78,False,True
CUST03539,Moyen-Orient,Abu Dhabi,Boutique (walk-in),2025-01-16,Découverte,1,618.1,False,False
CUST03540,Moyen-Orient,Dubaï Mall,Boutique (walk-in),2025-08-11,Découverte,2,2411.27,False,True
CUST03541,France (siège),Paris Champs-Élysées,Digital / en ligne,2026-03-14,Découverte,0,0.0,False,False
CUST03542,USA,Beverly Hills,Boutique (walk-in),2025-05-16,Client fidèle,2,19514.4,True,True
CUST03543,USA,New York 5th Ave,Recommandation VIC,2025-04-17,Découverte,2,14920.73,False,True
CUST03544,France (siège),Paris Vendôme,Recommandation VIC,2025-03-30,Client fidèle,2,20876.44,True,False
CUST03545,France (siège),Paris Vendôme,Recommandation VIC,2025-01-23,Découverte,2,1393.44,False,False
CUST03546,USA,New York 5th Ave,Boutique (walk-in),2025-07-05,Découverte,2,13179.41,True,True
CUST03547,France (siège),Paris Vendôme,Digital / en ligne,2024-11-19,Client fidèle,3,30356.57,False,True
CUST03548,Chine,Pékin,Recommandation VIC,2024-09-24,Client fidèle,3,53806.24,True,False
CUST03549,Chine,Hong Kong,Boutique (walk-in),2024-11-01,Client fidèle,3,55750.02,True,True
CUST03550,France (siège),Cannes,Boutique (walk-in),2024-12-29,Découverte,1,13044.05,False,False
CUST03551,Chine,Pékin,Boutique (walk-in),2025-07-21,Découverte,2,9513.93,False,True
CUST03552,Moyen-Orient,Dubaï Mall,Recommandation VIC,2026-04-12,Découverte,0,0.0,False,False
CUST03553,Chine,Shanghai,Boutique (walk-in),2025-06-16,VIC,4,165050.91,True,True
CUST03554,Moyen-Orient,Dubaï Mall,Digital / en ligne,2025-04-21,VIC,3,88879.71,True,False
CUST03555,France (siège),Paris Vendôme,Recommandation VIC,2025-11-18,Client fidèle,1,28723.14,False,True
CUST03556,USA,Bal Harbour,Digital / en ligne,2024-11-24,Client fidèle,3,20028.37,False,True
CUST03557,Chine,Shanghai,Boutique (walk-in),2024-09-03,Client fidèle,4,27806.43,True,True
CUST03558,Moyen-Orient,Abu Dhabi,Boutique (walk-in),2025-03-25,Client fidèle,3,57649.06,True,True
CUST03559,Moyen-Orient,Dubaï Mall,Boutique (walk-in),2025-02-09,Découverte,2,16846.95,False,False
CUST03560,France (siège),Cannes,Boutique (walk-in),2025-07-02,Client fidèle,2,41279.02,True,True
CUST03561,Chine,Hong Kong,Digital / en ligne,2025-09-04,Very VIP,1,1329916.53,False,False
CUST03562,Moyen-Orient,Abu Dhabi,Boutique (walk-in),2024-09-17,Client fidèle,4,59932.92,True,True
CUST03563,Moyen-Orient,Dubaï Mall,Recommandation VIC,2025-10-12,Découverte,1,665.27,False,True
CUST03564,Chine,Hong Kong,Boutique (walk-in),2026-02-22,Découverte,0,0.0,False,False
CUST03565,France (siège),Paris Vendôme,Recommandation VIC,2025-08-14,Client fidèle,1,32704.01,False,True
CUST03566,Moyen-Orient,Dubaï Mall,Boutique (walk-in),2025-09-06,Client fidèle,2,43349.7,True,True
CUST03567,France (siège),Cannes,Digital / en ligne,2025-08-01,VIC,2,99654.88,False,True
CUST03568,USA,Bal Harbour,Recommandation VIC,2025-04-21,Découverte,2,2155.45,True,False
CUST03569,USA,New York 5th Ave,Événement privé,2026-03-05,Découverte,1,1107.4,False,True
CUST03570,USA,Beverly Hills,Digital / en ligne,2025-01-23,VIC,3,149224.06,True,True
CUST03571,Japon,Tokyo Ginza,Recommandation VIC,2024-11-22,VIC,4,190282.37,True,True
CUST03572,Japon,Osaka,Boutique (walk-in),2026-03-05,Découverte,0,0.0,False,False
CUST03573,Moyen-Orient,Dubaï Mall,Recommandation VIC,2025-02-08,VIC,3,66070.41,False,False
CUST03574,Moyen-Orient,Abu Dhabi,Digital / en ligne,2026-03-10,Client fidèle,1,26636.13,False,False
CUST03575,Japon,Osaka,Recommandation VIC,2025-12-17,Découverte,1,817.84,False,True
CUST03576,France (siège),Paris Champs-Élysées,Digital / en ligne,2025-09-28,Découverte,1,6707.91,False,True
CUST03577,USA,Beverly Hills,Digital / en ligne,2026-03-17,Découverte,0,0.0,False,False
CUST03578,Chine,Pékin,Digital / en ligne,2025-06-16,Client fidèle,2,24727.87,False,True
CUST03579,Moyen-Orient,Dubaï Mall,Boutique (walk-in),2024-12-23,Client fidèle,3,45503.32,True,True
CUST03580,Chine,Shanghai,Digital / en ligne,2026-03-17,Découverte,0,0.0,False,False
CUST03581,Japon,Osaka,Événement privé,2025-02-11,VIC,3,67182.63,False,False
CUST03582,Moyen-Orient,Abu Dhabi,Événement privé,2025-01-04,Découverte,1,843.24,False,False
CUST03583,Japon,Tokyo Ginza,Digital / en ligne,2024-12-17,VIC,3,139801.26,True,True
CUST03584,USA,Beverly Hills,Boutique (walk-in),2024-10-23,Client fidèle,3,56700.86,True,True
CUST03585,Chine,Shanghai,Boutique (walk-in),2024-12-18,VIC,4,115365.47,False,True
CUST03586,France (siège),Paris Vendôme,Boutique (walk-in),2025-09-01,Découverte,2,1386.05,True,True
CUST03587,France (siège),Paris Champs-Élysées,Boutique (walk-in),2025-02-27,Découverte,2,12307.22,True,True
CUST03588,USA,Bal Harbour,Boutique (walk-in),2024-10-12,Client fidèle,2,50168.47,False,False
CUST03589,France (siège),Paris Vendôme,Boutique (walk-in),2024-12-17,VIC,3,81756.72,True,True
CUST03590,France (siège),Cannes,Boutique (walk-in),2024-10-31,Découverte,4,11285.3,True,True
CUST03591,France (siège),Cannes,Événement privé,2025-02-14,Client fidèle,3,18889.62,True,True
CUST03592,France (siège),Paris Vendôme,Boutique (walk-in),2025-09-08,Client fidèle,2,18643.76,False,True
CUST03593,France (siège),Paris Champs-Élysées,Événement privé,2024-09-12,Client fidèle,4,46444.23,False,True
CUST03594,France (siège),Cannes,Boutique (walk-in),2024-11-13,Client fidèle,3,47837.82,True,True
CUST03595,Chine,Hong Kong,Recommandation VIC,2025-03-12,Client fidèle,3,28051.84,True,True
CUST03596,Chine,Hong Kong,Digital / en ligne,2025-01-29,Client fidèle,2,64698.78,True,False
CUST03597,USA,Beverly Hills,Événement privé,2025-01-27,Client fidèle,4,59199.67,False,True
CUST03598,USA,Beverly Hills,Événement privé,2025-02-05,Client fidèle,4,57102.66,True,True
CUST03599,Moyen-Orient,Dubaï Mall,Recommandation VIC,2025-07-07,Client fidèle,2,48972.45,True,True
CUST03600,Chine,Shanghai,Recommandation VIC,2025-05-06,Client fidèle,2,22170.5,True,True
CUST03601,Japon,Osaka,Événement privé,2025-02-21,Client fidèle,2,19394.4,True,True
CUST03602,France (siège),Paris Vendôme,Recommandation VIC,2025-11-08,Découverte,1,13988.79,False,True
CUST03603,France (siège),Cannes,Boutique (walk-in),2026-02-03,Découverte,1,959.61,False,True
CUST03604,France (siège),Paris Vendôme,Recommandation VIC,2025-03-26,Client fidèle,3,28337.37,True,True
CUST03605,Chine,Shanghai,Recommandation VIC,2024-12-16,Découverte,3,2042.62,True,True
CUST03606,Japon,Osaka,Boutique (walk-in),2025-03-27,Client fidèle,2,27586.56,False,True
CUST03607,Moyen-Orient,Abu Dhabi,Recommandation VIC,2025-09-16,Découverte,1,320.36,False,True
CUST03608,Chine,Hong Kong,Digital / en ligne,2025-08-24,VIC,1,135042.84,False,True
CUST03609,Moyen-Orient,Dubaï Mall,Boutique (walk-in),2024-11-08,Client fidèle,3,24133.57,True,True
CUST03610,France (siège),Paris Vendôme,Boutique (walk-in),2025-06-11,Découverte,2,11579.87,True,True
CUST03611,USA,Bal Harbour,Événement privé,2024-12-24,VIC,2,193734.37,False,False
CUST03612,Japon,Osaka,Recommandation VIC,2025-09-10,Découverte,1,15652.17,False,True
CUST03613,France (siège),Cannes,Événement privé,2024-09-21,Client fidèle,3,60150.12,True,False
CUST03614,Moyen-Orient,Dubaï Mall,Recommandation VIC,2024-11-30,Client fidèle,3,44817.34,True,True
CUST03615,USA,Beverly Hills,Recommandation VIC,2026-02-06,Client fidèle,1,21514.33,False,True
CUST03616,Moyen-Orient,Abu Dhabi,Boutique (walk-in),2025-01-18,Client fidèle,3,25458.06,False,True
CUST03617,France (siège),Cannes,Boutique (walk-in),2025-11-11,Découverte,1,709.3,False,True
CUST03618,Chine,Hong Kong,Digital / en ligne,2026-04-12,Découverte,0,0.0,False,False
CUST03619,USA,Beverly Hills,Événement privé,2025-08-24,Client fidèle,2,24028.4,True,False
CUST03620,Japon,Osaka,Digital / en ligne,2025-01-06,Client fidèle,2,26152.77,False,False
CUST03621,Chine,Pékin,Recommandation VIC,2024-12-23,VIC,3,122797.68,False,True
CUST03622,Chine,Shanghai,Boutique (walk-in),2026-03-07,Découverte,0,0.0,False,False
CUST03623,USA,New York 5th Ave,Événement privé,2024-10-22,VIC,6,173280.96,True,True
CUST03624,Chine,Shanghai,Recommandation VIC,2025-09-25,Découverte,1,636.31,False,True
CUST03625,France (siège),Paris Vendôme,Événement privé,2025-05-28,Client fidèle,2,19647.26,False,False
CUST03626,USA,Bal Harbour,Recommandation VIC,2025-06-15,VIC,2,141420.03,True,False
CUST03627,Chine,Hong Kong,Digital / en ligne,2024-09-02,Client fidèle,4,55517.79,True,True
CUST03628,France (siège),Cannes,Recommandation VIC,2024-11-24,Client fidèle,1,19635.77,False,False
CUST03629,France (siège),Paris Champs-Élysées,Boutique (walk-in),2025-08-30,Découverte,2,2024.84,True,False
CUST03630,France (siège),Cannes,Boutique (walk-in),2025-02-24,Client fidèle,3,36505.56,True,True
CUST03631,France (siège),Cannes,Recommandation VIC,2024-09-13,Client fidèle,4,28669.15,True,True
CUST03632,France (siège),Paris Vendôme,Digital / en ligne,2025-12-08,Découverte,1,16129.86,False,True
CUST03633,USA,New York 5th Ave,Événement privé,2024-10-26,Découverte,1,12625.48,False,False
