touchpoint_id,customer_id,touchpoint_date,type,market
TP012153,CUST03209,2025-12-20,Appel conseiller de vente,Chine
TP012154,CUST03209,2026-06-17,Rendez-vous boutique,Chine
TP012155,CUST03211,2025-10-01,Visite site e-commerce,USA
TP012156,CUST03211,2025-09-17,Événement VIC,USA
TP012157,CUST03211,2025-09-16,Rendez-vous boutique,USA
TP012158,CUST03211,2026-01-30,Événement VIC,USA
TP012159,CUST03211,2026-07-05,Événement VIC,USA
TP012160,CUST03212,2025-10-26,Appel conseiller de vente,USA
TP012161,CUST03212,2026-02-17,Appel conseiller de vente,USA
TP012162,CUST03212,2026-06-01,Rendez-vous boutique,USA
TP012163,CUST03213,2025-12-31,Visite site e-commerce,France (siège)
TP012164,CUST03213,2026-04-24,Appel conseiller de vente,France (siège)
TP012165,CUST03213,2026-04-18,Ouverture newsletter,France (siège)
TP012166,CUST03213,2026-04-03,Appel conseiller de vente,France (siège)
TP012167,CUST03214,2026-01-28,Ouverture newsletter,Chine
TP012168,CUST03214,2026-01-26,Appel conseiller de vente,Chine
TP012169,CUST03214,2026-07-11,Rendez-vous boutique,Chine
TP012170,CUST03214,2026-07-16,Visite site e-commerce,Chine
TP012171,CUST03215,2026-05-22,Ouverture newsletter,Chine
TP012172,CUST03215,2026-05-18,Visite site e-commerce,Chine
TP012173,CUST03216,2025-04-07,Rendez-vous boutique,Chine
TP012174,CUST03216,2025-04-12,Visite site e-commerce,Chine
TP012175,CUST03216,2025-04-12,Événement VIC,Chine
TP012176,CUST03216,2025-09-27,Événement VIC,Chine
TP012177,CUST03216,2025-09-30,Visite site e-commerce,Chine
TP012178,CUST03216,2025-10-06,Ouverture newsletter,Chine
TP012179,CUST03216,2026-01-21,Événement VIC,Chine
TP012180,CUST03216,2026-05-26,Rendez-vous boutique,Chine
TP012181,CUST03216,2026-06-01,Visite site e-commerce,Chine
TP012182,CUST03216,2026-05-31,Visite site e-commerce,Chine
TP012183,CUST03217,2026-07-03,Événement VIC,France (siège)
TP012184,CUST03218,2025-03-30,Ouverture newsletter,USA
TP012185,CUST03218,2025-03-26,Ouverture newsletter,USA
TP012186,CUST03218,2025-04-03,Événement VIC,USA
TP012187,CUST03218,2025-09-04,Appel conseiller de vente,USA
TP012188,CUST03218,2025-09-02,Rendez-vous boutique,USA
TP012189,CUST03218,2026-01-28,Rendez-vous boutique,USA
TP012190,CUST03218,2026-01-22,Appel conseiller de vente,USA
TP012191,CUST03218,2026-01-14,Rendez-vous boutique,USA
TP012192,CUST03218,2026-06-27,Ouverture newsletter,USA
TP012193,CUST03218,2026-06-27,Ouverture newsletter,USA
TP012194,CUST03220,2025-01-29,Ouverture newsletter,Moyen-Orient
TP012195,CUST03220,2025-06-20,Événement VIC,Moyen-Orient
TP012196,CUST03220,2025-10-07,Appel conseiller de vente,Moyen-Orient
TP012197,CUST03220,2026-02-18,Événement VIC,Moyen-Orient
TP012198,CUST03220,2026-07-03,Ouverture newsletter,Moyen-Orient
TP012199,CUST03221,2025-07-13,Appel conseiller de vente,Chine
TP012200,CUST03221,2025-07-29,Visite site e-commerce,Chine
TP012201,CUST03221,2025-07-24,Événement VIC,Chine
TP012202,CUST03221,2025-11-30,Événement VIC,Chine
TP012203,CUST03221,2025-12-04,Appel conseiller de vente,Chine
TP012204,CUST03221,2026-06-05,Événement VIC,Chine
TP012205,CUST03221,2026-05-18,Ouverture newsletter,Chine
TP012206,CUST03221,2026-05-19,Visite site e-commerce,Chine
TP012207,CUST03222,2025-09-02,Événement VIC,Chine
TP012208,CUST03222,2026-02-03,Événement VIC,Chine
TP012209,CUST03222,2026-04-23,Appel conseiller de vente,Chine
TP012210,CUST03223,2026-02-16,Visite site e-commerce,France (siège)
TP012211,CUST03223,2026-06-15,Rendez-vous boutique,France (siège)
TP012212,CUST03223,2026-06-14,Visite site e-commerce,France (siège)
TP012213,CUST03224,2025-08-01,Visite site e-commerce,France (siège)
TP012214,CUST03224,2025-07-28,Ouverture newsletter,France (siège)
TP012215,CUST03224,2025-12-12,Rendez-vous boutique,France (siège)
TP012216,CUST03224,2025-12-09,Rendez-vous boutique,France (siège)
TP012217,CUST03224,2026-04-09,Ouverture newsletter,France (siège)
TP012218,CUST03224,2026-04-15,Visite site e-commerce,France (siège)
TP012219,CUST03225,2026-07-20,Événement VIC,USA
TP012220,CUST03225,2026-07-23,Événement VIC,USA
TP012221,CUST03225,2026-07-14,Rendez-vous boutique,USA
TP012222,CUST03226,2025-06-15,Ouverture newsletter,Moyen-Orient
TP012223,CUST03226,2025-06-30,Rendez-vous boutique,Moyen-Orient
TP012224,CUST03226,2025-06-18,Rendez-vous boutique,Moyen-Orient
TP012225,CUST03226,2026-01-09,Visite site e-commerce,Moyen-Orient
TP012226,CUST03226,2025-12-30,Visite site e-commerce,Moyen-Orient
TP012227,CUST03226,2025-12-25,Appel conseiller de vente,Moyen-Orient
TP012228,CUST03226,2026-06-26,Visite site e-commerce,Moyen-Orient
TP012229,CUST03227,2025-07-20,Ouverture newsletter,Japon
TP012230,CUST03227,2025-08-03,Visite site e-commerce,Japon
TP012231,CUST03227,2025-07-15,Appel conseiller de vente,Japon
TP012232,CUST03227,2026-01-02,Événement VIC,Japon
TP012233,CUST03227,2026-05-28,Rendez-vous boutique,Japon
TP012234,CUST03228,2025-04-19,Visite site e-commerce,USA
TP012235,CUST03228,2025-04-25,Rendez-vous boutique,USA
TP012236,CUST03228,2025-10-15,Rendez-vous boutique,USA
TP012237,CUST03228,2025-10-13,Événement VIC,USA
TP012238,CUST03228,2025-10-23,Rendez-vous boutique,USA
TP012239,CUST03228,2026-04-10,Événement VIC,USA
TP012240,CUST03229,2026-02-13,Appel conseiller de vente,Moyen-Orient
TP012241,CUST03229,2026-02-19,Visite site e-commerce,Moyen-Orient
TP012242,CUST03230,2026-04-15,Ouverture newsletter,Japon
TP012243,CUST03230,2026-04-08,Événement VIC,Japon
TP012244,CUST03231,2026-01-01,Appel conseiller de vente,France (siège)
TP012245,CUST03231,2026-06-01,Ouverture newsletter,France (siège)
TP012246,CUST03231,2026-06-03,Rendez-vous boutique,France (siège)
TP012247,CUST03231,2026-06-02,Ouverture newsletter,France (siège)
TP012248,CUST03233,2026-03-01,Appel conseiller de vente,France (siège)
TP012249,CUST03234,2026-03-18,Ouverture newsletter,USA
TP012250,CUST03234,2026-03-15,Rendez-vous boutique,USA
TP012251,CUST03235,2026-04-23,Appel conseiller de vente,France (siège)
TP012252,CUST03235,2026-04-23,Événement VIC,France (siège)
TP012253,CUST03235,2026-05-11,Visite site e-commerce,France (siège)
TP012254,CUST03236,2026-07-07,Rendez-vous boutique,Japon
TP012255,CUST03236,2026-07-08,Ouverture newsletter,Japon
TP012256,CUST03236,2026-06-27,Appel conseiller de vente,Japon
TP012257,CUST03237,2025-03-29,Événement VIC,Chine
TP012258,CUST03237,2025-08-14,Appel conseiller de vente,Chine
TP012259,CUST03237,2026-01-11,Ouverture newsletter,Chine
TP012260,CUST03237,2026-06-21,Appel conseiller de vente,Chine
TP012261,CUST03238,2025-06-18,Appel conseiller de vente,Chine
TP012262,CUST03238,2025-06-09,Événement VIC,Chine
TP012263,CUST03238,2025-12-21,Rendez-vous boutique,Chine
TP012264,CUST03239,2025-09-02,Rendez-vous boutique,France (siège)
TP012265,CUST03240,2025-04-23,Visite site e-commerce,USA
TP012266,CUST03240,2025-11-14,Appel conseiller de vente,USA
TP012267,CUST03240,2025-11-09,Rendez-vous boutique,USA
TP012268,CUST03240,2025-11-09,Rendez-vous boutique,USA
TP012269,CUST03240,2026-05-04,Ouverture newsletter,USA
TP012270,CUST03240,2026-04-27,Rendez-vous boutique,USA
TP012271,CUST03241,2026-01-16,Rendez-vous boutique,Chine
TP012272,CUST03241,2026-01-24,Visite site e-commerce,Chine
TP012273,CUST03241,2026-07-22,Appel conseiller de vente,Chine
TP012274,CUST03242,2026-02-19,Rendez-vous boutique,Moyen-Orient
TP012275,CUST03242,2026-02-11,Événement VIC,Moyen-Orient
TP012276,CUST03242,2026-02-27,Événement VIC,Moyen-Orient
TP012277,CUST03242,2026-05-21,Ouverture newsletter,Moyen-Orient
TP012278,CUST03243,2026-07-08,Visite site e-commerce,France (siège)
TP012279,CUST03244,2025-07-31,Visite site e-commerce,Chine
TP012280,CUST03244,2026-02-15,Rendez-vous boutique,Chine
TP012281,CUST03244,2026-02-15,Appel conseiller de vente,Chine
TP012282,CUST03245,2025-02-07,Rendez-vous boutique,France (siège)
TP012283,CUST03245,2025-05-24,Ouverture newsletter,France (siège)
TP012284,CUST03245,2025-10-04,Visite site e-commerce,France (siège)
TP012285,CUST03245,2025-09-26,Rendez-vous boutique,France (siège)
TP012286,CUST03245,2025-10-01,Rendez-vous boutique,France (siège)
TP012287,CUST03245,2026-02-21,Appel conseiller de vente,France (siège)
TP012288,CUST03245,2026-02-24,Rendez-vous boutique,France (siège)
TP012289,CUST03245,2026-02-07,Rendez-vous boutique,France (siège)
TP012290,CUST03245,2026-07-23,Rendez-vous boutique,France (siège)
TP012291,CUST03246,2026-02-13,Événement VIC,Chine
TP012292,CUST03247,2025-10-22,Événement VIC,Chine
TP012293,CUST03247,2026-04-02,Ouverture newsletter,Chine
TP012294,CUST03247,2026-04-09,Événement VIC,Chine
TP012295,CUST03247,2026-04-10,Événement VIC,Chine
TP012296,CUST03248,2026-05-18,Rendez-vous boutique,France (siège)
TP012297,CUST03249,2026-03-01,Événement VIC,Moyen-Orient
TP012298,CUST03249,2026-03-08,Ouverture newsletter,Moyen-Orient
TP012299,CUST03249,2026-03-08,Rendez-vous boutique,Moyen-Orient
TP012300,CUST03250,2025-07-11,Visite site e-commerce,Japon
TP012301,CUST03250,2025-07-12,Appel conseiller de vente,Japon
TP012302,CUST03250,2025-12-01,Visite site e-commerce,Japon
TP012303,CUST03250,2025-12-04,Appel conseiller de vente,Japon
TP012304,CUST03250,2026-05-28,Ouverture newsletter,Japon
TP012305,CUST03250,2026-05-26,Rendez-vous boutique,Japon
TP012306,CUST03251,2025-08-20,Événement VIC,USA
TP012307,CUST03251,2025-09-11,Visite site e-commerce,USA
TP012308,CUST03251,2025-08-24,Rendez-vous boutique,USA
TP012309,CUST03251,2026-02-06,Événement VIC,USA
TP012310,CUST03252,2025-08-14,Appel conseiller de vente,USA
TP012311,CUST03252,2025-08-10,Rendez-vous boutique,USA
TP012312,CUST03252,2025-08-29,Appel conseiller de vente,USA
TP012313,CUST03252,2026-01-18,Visite site e-commerce,USA
TP012314,CUST03252,2026-01-15,Appel conseiller de vente,USA
TP012315,CUST03252,2026-06-28,Appel conseiller de vente,USA
TP012316,CUST03252,2026-06-23,Appel conseiller de vente,USA
TP012317,CUST03252,2026-07-01,Appel conseiller de vente,USA
TP012318,CUST03253,2025-07-16,Appel conseiller de vente,Chine
TP012319,CUST03253,2026-01-09,Événement VIC,Chine
TP012320,CUST03253,2026-01-07,Appel conseiller de vente,Chine
TP012321,CUST03253,2026-06-22,Rendez-vous boutique,Chine
TP012322,CUST03253,2026-06-22,Ouverture newsletter,Chine
TP012323,CUST03254,2025-07-11,Ouverture newsletter,Chine
TP012324,CUST03254,2025-07-13,Rendez-vous boutique,Chine
TP012325,CUST03254,2025-07-01,Rendez-vous boutique,Chine
TP012326,CUST03255,2026-06-11,Ouverture newsletter,France (siège)
TP012327,CUST03256,2026-05-11,Rendez-vous boutique,Chine
TP012328,CUST03256,2026-05-17,Ouverture newsletter,Chine
TP012329,CUST03256,2026-05-31,Ouverture newsletter,Chine
TP012330,CUST03257,2026-01-26,Appel conseiller de vente,France (siège)
TP012331,CUST03258,2026-03-28,Appel conseiller de vente,France (siège)
TP012332,CUST03258,2026-03-25,Ouverture newsletter,France (siège)
TP012333,CUST03258,2026-03-16,Visite site e-commerce,France (siège)
TP012334,CUST03259,2025-05-27,Visite site e-commerce,Japon
TP012335,CUST03259,2025-06-05,Ouverture newsletter,Japon
TP012336,CUST03259,2025-11-01,Visite site e-commerce,Japon
TP012337,CUST03259,2025-11-08,Rendez-vous boutique,Japon
TP012338,CUST03259,2026-05-01,Rendez-vous boutique,Japon
TP012339,CUST03259,2026-04-18,Appel conseiller de vente,Japon
TP012340,CUST03259,2026-05-07,Événement VIC,Japon
TP012341,CUST03259,2026-07-20,Appel conseiller de vente,Japon
TP012342,CUST03260,2026-03-10,Rendez-vous boutique,Japon
TP012343,CUST03260,2026-03-17,Ouverture newsletter,Japon
TP012344,CUST03261,2026-03-29,Appel conseiller de vente,Japon
TP012345,CUST03261,2026-03-29,Appel conseiller de vente,Japon
TP012346,CUST03262,2025-08-08,Ouverture newsletter,Moyen-Orient
TP012347,CUST03262,2025-08-06,Rendez-vous boutique,Moyen-Orient
TP012348,CUST03262,2025-08-23,Événement VIC,Moyen-Orient
TP012349,CUST03262,2026-01-17,Visite site e-commerce,Moyen-Orient
TP012350,CUST03262,2026-01-03,Événement VIC,Moyen-Orient
TP012351,CUST03262,2026-05-31,Appel conseiller de vente,Moyen-Orient
TP012352,CUST03263,2025-08-04,Événement VIC,Moyen-Orient
TP012353,CUST03263,2026-02-15,Visite site e-commerce,Moyen-Orient
TP012354,CUST03263,2026-02-13,Visite site e-commerce,Moyen-Orient
TP012355,CUST03263,2026-02-04,Événement VIC,Moyen-Orient
TP012356,CUST03263,2026-07-19,Rendez-vous boutique,Moyen-Orient
TP012357,CUST03263,2026-07-09,Événement VIC,Moyen-Orient
TP012358,CUST03264,2025-09-26,Appel conseiller de vente,Chine
TP012359,CUST03264,2026-02-06,Visite site e-commerce,Chine
TP012360,CUST03264,2026-02-25,Rendez-vous boutique,Chine
TP012361,CUST03264,2026-02-03,Visite site e-commerce,Chine
TP012362,CUST03264,2026-07-21,Ouverture newsletter,Chine
TP012363,CUST03264,2026-07-22,Appel conseiller de vente,Chine
TP012364,CUST03265,2026-05-18,Visite site e-commerce,France (siège)
TP012365,CUST03266,2026-02-12,Appel conseiller de vente,Chine
TP012366,CUST03266,2026-02-07,Appel conseiller de vente,Chine
TP012367,CUST03267,2025-11-08,Événement VIC,Moyen-Orient
TP012368,CUST03267,2026-03-09,Rendez-vous boutique,Moyen-Orient
TP012369,CUST03267,2026-03-13,Événement VIC,Moyen-Orient
TP012370,CUST03267,2026-03-09,Événement VIC,Moyen-Orient
TP012371,CUST03268,2026-03-28,Appel conseiller de vente,Chine
TP012372,CUST03269,2025-04-22,Événement VIC,USA
TP012373,CUST03269,2025-04-25,Rendez-vous boutique,USA
TP012374,CUST03269,2025-09-02,Rendez-vous boutique,USA
TP012375,CUST03269,2025-12-26,Événement VIC,USA
TP012376,CUST03269,2025-12-31,Rendez-vous boutique,USA
TP012377,CUST03269,2025-12-25,Événement VIC,USA
TP012378,CUST03269,2026-06-14,Rendez-vous boutique,USA
TP012379,CUST03270,2025-03-31,Rendez-vous boutique,Moyen-Orient
TP012380,CUST03270,2025-03-29,Rendez-vous boutique,Moyen-Orient
TP012381,CUST03270,2025-09-12,Rendez-vous boutique,Moyen-Orient
TP012382,CUST03270,2025-09-04,Ouverture newsletter,Moyen-Orient
TP012383,CUST03270,2025-09-09,Ouverture newsletter,Moyen-Orient
TP012384,CUST03270,2026-01-18,Appel conseiller de vente,Moyen-Orient
TP012385,CUST03270,2026-01-13,Appel conseiller de vente,Moyen-Orient
TP012386,CUST03270,2026-01-14,Rendez-vous boutique,Moyen-Orient
TP012387,CUST03270,2026-07-10,Visite site e-commerce,Moyen-Orient
TP012388,CUST03270,2026-07-10,Rendez-vous boutique,Moyen-Orient
TP012389,CUST03270,2026-06-25,Visite site e-commerce,Moyen-Orient
TP012390,CUST03271,2026-02-19,Appel conseiller de vente,Chine
TP012391,CUST03271,2026-02-13,Ouverture newsletter,Chine
TP012392,CUST03271,2026-05-27,Appel conseiller de vente,Chine
TP012393,CUST03271,2026-06-03,Appel conseiller de vente,Chine
TP012394,CUST03272,2026-05-15,Événement VIC,Japon
TP012395,CUST03272,2026-05-03,Appel conseiller de vente,Japon
TP012396,CUST03273,2025-07-25,Visite site e-commerce,Chine
TP012397,CUST03273,2025-07-02,Événement VIC,Chine
TP012398,CUST03273,2026-01-09,Ouverture newsletter,Chine
TP012399,CUST03273,2025-12-28,Ouverture newsletter,Chine
TP012400,CUST03273,2025-12-30,Appel conseiller de vente,Chine
TP012401,CUST03273,2026-07-11,Ouverture newsletter,Chine
TP012402,CUST03273,2026-06-24,Ouverture newsletter,Chine
TP012403,CUST03273,2026-06-26,Appel conseiller de vente,Chine
TP012404,CUST03274,2026-05-12,Appel conseiller de vente,France (siège)
TP012405,CUST03276,2025-10-14,Visite site e-commerce,USA
TP012406,CUST03276,2026-02-23,Visite site e-commerce,USA
TP012407,CUST03276,2026-03-05,Appel conseiller de vente,USA
TP012408,CUST03277,2025-09-26,Événement VIC,Japon
TP012409,CUST03277,2026-02-05,Appel conseiller de vente,Japon
TP012410,CUST03278,2026-04-25,Rendez-vous boutique,France (siège)
TP012411,CUST03278,2026-04-28,Rendez-vous boutique,France (siège)
TP012412,CUST03278,2026-04-28,Appel conseiller de vente,France (siège)
TP012413,CUST03279,2025-08-10,Événement VIC,USA
TP012414,CUST03279,2025-08-20,Événement VIC,USA
TP012415,CUST03279,2025-08-16,Visite site e-commerce,USA
TP012416,CUST03279,2026-01-31,Ouverture newsletter,USA
TP012417,CUST03279,2026-02-01,Événement VIC,USA
TP012418,CUST03279,2026-06-12,Ouverture newsletter,USA
TP012419,CUST03280,2026-02-27,Appel conseiller de vente,Moyen-Orient
TP012420,CUST03280,2026-03-04,Rendez-vous boutique,Moyen-Orient
TP012421,CUST03280,2026-07-17,Événement VIC,Moyen-Orient
TP012422,CUST03281,2026-06-17,Visite site e-commerce,Moyen-Orient
TP012423,CUST03281,2026-05-28,Visite site e-commerce,Moyen-Orient
TP012424,CUST03281,2026-06-07,Appel conseiller de vente,Moyen-Orient
TP012425,CUST03282,2025-02-24,Visite site e-commerce,Japon
TP012426,CUST03282,2025-02-25,Ouverture newsletter,Japon
TP012427,CUST03282,2025-03-09,Événement VIC,Japon
TP012428,CUST03282,2025-07-17,Appel conseiller de vente,Japon
TP012429,CUST03282,2025-10-06,Événement VIC,Japon
TP012430,CUST03282,2025-09-18,Événement VIC,Japon
TP012431,CUST03282,2025-09-28,Ouverture newsletter,Japon
TP012432,CUST03282,2026-02-22,Événement VIC,Japon
TP012433,CUST03282,2026-06-07,Visite site e-commerce,Japon
TP012434,CUST03282,2026-06-16,Événement VIC,Japon
TP012435,CUST03282,2026-06-02,Rendez-vous boutique,Japon
TP012436,CUST03283,2025-06-03,Événement VIC,France (siège)
TP012437,CUST03283,2025-10-15,Rendez-vous boutique,France (siège)
TP012438,CUST03283,2025-10-15,Appel conseiller de vente,France (siège)
TP012439,CUST03283,2025-10-06,Appel conseiller de vente,France (siège)
TP012440,CUST03283,2026-03-04,Rendez-vous boutique,France (siège)
TP012441,CUST03283,2026-03-11,Ouverture newsletter,France (siège)
TP012442,CUST03283,2026-03-10,Visite site e-commerce,France (siège)
TP012443,CUST03283,2026-06-15,Rendez-vous boutique,France (siège)
TP012444,CUST03283,2026-06-20,Visite site e-commerce,France (siège)
TP012445,CUST03284,2026-03-02,Événement VIC,USA
TP012446,CUST03284,2026-03-14,Événement VIC,USA
TP012447,CUST03284,2026-03-07,Appel conseiller de vente,USA
TP012448,CUST03285,2025-07-23,Ouverture newsletter,Japon
TP012449,CUST03285,2025-07-21,Ouverture newsletter,Japon
TP012450,CUST03285,2025-07-22,Appel conseiller de vente,Japon
TP012451,CUST03285,2026-01-17,Rendez-vous boutique,Japon
TP012452,CUST03285,2026-01-14,Visite site e-commerce,Japon
TP012453,CUST03285,2026-01-09,Appel conseiller de vente,Japon
TP012454,CUST03285,2026-06-22,Visite site e-commerce,Japon
TP012455,CUST03286,2025-10-03,Ouverture newsletter,USA
TP012456,CUST03286,2025-10-09,Appel conseiller de vente,USA
TP012457,CUST03286,2025-09-25,Appel conseiller de vente,USA
TP012458,CUST03286,2026-04-27,Ouverture newsletter,USA
TP012459,CUST03286,2026-04-23,Ouverture newsletter,USA
TP012460,CUST03286,2026-04-13,Appel conseiller de vente,USA
TP012461,CUST03287,2025-07-16,Visite site e-commerce,Chine
TP012462,CUST03287,2025-07-04,Événement VIC,Chine
TP012463,CUST03287,2025-12-21,Ouverture newsletter,Chine
TP012464,CUST03287,2025-12-22,Événement VIC,Chine
TP012465,CUST03287,2026-05-01,Événement VIC,Chine
TP012466,CUST03287,2026-04-19,Appel conseiller de vente,Chine
TP012467,CUST03288,2025-03-18,Appel conseiller de vente,Japon
TP012468,CUST03288,2025-09-05,Rendez-vous boutique,Japon
TP012469,CUST03288,2026-02-19,Rendez-vous boutique,Japon
TP012470,CUST03288,2026-02-11,Appel conseiller de vente,Japon
TP012471,CUST03289,2025-09-24,Ouverture newsletter,Chine
TP012472,CUST03289,2025-09-30,Visite site e-commerce,Chine
TP012473,CUST03289,2026-03-19,Visite site e-commerce,Chine
TP012474,CUST03290,2026-05-23,Rendez-vous boutique,France (siège)
TP012475,CUST03290,2026-05-21,Ouverture newsletter,France (siège)
TP012476,CUST03290,2026-06-04,Appel conseiller de vente,France (siège)
TP012477,CUST03291,2026-03-13,Visite site e-commerce,USA
